url,canonical,title,page_type,indexable,og_image,twitter_image,local_path,img_exists,img_mime,img_w,img_h,img_bytes,og_image_alt,twitter_image_alt,unique_or_shared,is_approved,approved_file,classification,problems
https://ambisecure.ambimat.com/industries/enterprise-access/,https://ambisecure.ambimat.com/industries/enterprise-access/,"Enterprise access — AmbiSecure | One credential, every door",industry,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-enterprise-access-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-enterprise-access-1200x630.png,assets/img/og/featured/ambisecure-industries-enterprise-access-1200x630.png,True,image/png,1200,630,96140,"AmbiSecure single hardware credential opening building access, workstation login, VPN or cloud and privileged systems.","AmbiSecure single hardware credential opening building access, workstation login, VPN or cloud and privileged systems.",unique,True,ambisecure-industries-enterprise-access-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/industries/government-and-defence/,https://ambisecure.ambimat.com/industries/government-and-defence/,"Government &amp; Defence — PIV, eID, civil-servant auth | AmbiSecure",industry,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-government-and-defence-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-government-and-defence-1200x630.png,assets/img/og/featured/ambisecure-industries-government-and-defence-1200x630.png,True,image/png,1200,630,84906,"AmbiSecure PIV-style credential linking controlled issuance, a government workstation and a PKI trust hierarchy.","AmbiSecure PIV-style credential linking controlled issuance, a government workstation and a PKI trust hierarchy.",unique,True,ambisecure-industries-government-and-defence-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/industries/,https://ambisecure.ambimat.com/industries/,"Industries — BFSI, Government, Telecom, IoT, Transit | AmbiSecure",industry-index,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-1200x630.png,assets/img/og/featured/ambisecure-industries-1200x630.png,True,image/png,1200,630,102520,"AmbiSecure root of trust anchoring government, enterprise, transit, smart-city and IoT deployments.","AmbiSecure root of trust anchoring government, enterprise, transit, smart-city and IoT deployments.",unique,True,ambisecure-industries-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/industries/smart-cities/,https://ambisecure.ambimat.com/industries/smart-cities/,Smart cities — multi-application credentials at scale | AmbiSecure,industry,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-smart-cities-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-smart-cities-1200x630.png,assets/img/og/featured/ambisecure-industries-smart-cities-1200x630.png,True,image/png,1200,630,86075,"AmbiSecure city credential connecting transit, civic access, utility and digital public services from one secure core.","AmbiSecure city credential connecting transit, civic access, utility and digital public services from one secure core.",unique,True,ambisecure-industries-smart-cities-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/industries/transportation/,https://ambisecure.ambimat.com/industries/transportation/,Transportation — Transit ticketing &amp; validator platforms | AmbiSecure,industry,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-transportation-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-industries-transportation-1200x630.png,assets/img/og/featured/ambisecure-industries-transportation-1200x630.png,True,image/png,1200,630,81090,AmbiSecure transit card tapping a validator connected to a protected secure backend for closed-loop ticketing.,AmbiSecure transit card tapping a validator connected to a protected secure backend for closed-loop ticketing.,unique,True,ambisecure-industries-transportation-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/partners/,https://ambisecure.ambimat.com/partners/,"Partners &mdash; AmbiSecure | Resellers, OEMs, system integrators, MSSPs",partners,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-partners-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-partners-1200x630.png,assets/img/og/featured/ambisecure-partners-1200x630.png,True,image/png,1200,630,49736,"Architecture stack for Partner with AmbiSecure., layered from resellers · oems · sis · mssps down to a hardware root of trust.","Architecture stack for Partner with AmbiSecure., layered from resellers · oems · sis · mssps down to a hardware root of trust.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/privacy/,https://ambisecure.ambimat.com/privacy/,Privacy &amp; analytics preferences &mdash; AmbiSecure,legal,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-privacy-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-privacy-1200x630.png,assets/img/og/featured/ambisecure-privacy-1200x630.png,True,image/png,1200,630,45603,"Architecture stack for Your data, your choice., layered from dnt: 1 — honoured by default down to a hardware root of trust.","Architecture stack for Your data, your choice., layered from dnt: 1 — honoured by default down to a hardware root of trust.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/products/biokey-on-device-totp/,https://ambisecure.ambimat.com/products/biokey-on-device-totp/,BioKey On-Device TOTP &mdash; Hardware-Sealed OTP | AmbiSecure,product,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-biokey-on-device-totp-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-biokey-on-device-totp-1200x630.png,assets/img/og/featured/ambisecure-products-biokey-on-device-totp-1200x630.png,True,image/png,1200,630,55588,"AmbiSecure BioKey adds on-device TOTP shown as hardware with usb key · fido2 + oath totp, keys held in the secure element.","AmbiSecure BioKey adds on-device TOTP shown as hardware with usb key · fido2 + oath totp, keys held in the secure element.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/products/biokey/,https://ambisecure.ambimat.com/products/biokey/,AmbiSecure BioKey &mdash; Biometric USB Security Key | AmbiSecure,product,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-biokey-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-biokey-1200x630.png,assets/img/og/featured/ambisecure-products-biokey-1200x630.png,True,image/png,1200,630,82621,AmbiSecure BioKey verifying a fingerprint on the hardware security key itself before completing FIDO authentication.,AmbiSecure BioKey verifying a fingerprint on the hardware security key itself before completing FIDO authentication.,unique,True,ambisecure-products-biokey-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/products/digital-signature-token/,https://ambisecure.ambimat.com/products/digital-signature-token/,Digital Signature Token &mdash; hardware PKI token,product,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-digital-signature-token-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-digital-signature-token-1200x630.png,assets/img/og/featured/ambisecure-products-digital-signature-token-1200x630.png,True,image/png,1200,630,61509,"AmbiSecure AmbiSecure Digital Signature Token shown as hardware with usb-a token · 40 × 12 mm, keys held in the secure element.","AmbiSecure AmbiSecure Digital Signature Token shown as hardware with usb-a token · 40 × 12 mm, keys held in the secure element.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/products/esim-solution/,https://ambisecure.ambimat.com/products/esim-solution/,AmbiSecure eSIM — SGP.22 / SGP.32 eUICC + OIDC | AmbiSecure,product,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-esim-solution-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-esim-solution-1200x630.png,assets/img/og/featured/ambisecure-products-esim-solution-1200x630.png,True,image/png,1200,630,56172,"AmbiSecure AmbiSecure eSIM Solution shown as hardware with euicc · consumer, m2m, auto, keys held in the secure element.","AmbiSecure AmbiSecure eSIM Solution shown as hardware with euicc · consumer, m2m, auto, keys held in the secure element.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/products/fido2-nano-sim-applet/,https://ambisecure.ambimat.com/products/fido2-nano-sim-applet/,FIDO2 Nano-Card Applet — embedded SE authenticator | AmbiSecure,product,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-fido2-nano-sim-applet-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-fido2-nano-sim-applet-1200x630.png,assets/img/og/featured/ambisecure-products-fido2-nano-sim-applet-1200x630.png,True,image/png,1200,630,92841,"AmbiSecure FIDO2 nano-card applet holding a hardware-backed credential inside a 4FF secure element, signing a WebAuthn assertion.","AmbiSecure FIDO2 nano-card applet holding a hardware-backed credential inside a 4FF secure element, signing a WebAuthn assertion.",unique,True,ambisecure-products-fido2-nano-sim-applet-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/products/,https://ambisecure.ambimat.com/products/,"Products &mdash; FIDO, JavaCard &amp; IoT SE | AmbiSecure",product-index,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-1200x630.png,assets/img/og/featured/ambisecure-products-1200x630.png,True,image/png,1200,630,90203,"AmbiSecure product family - smart card, USB key, tappable NFC, embedded secure element and JavaCard - arranged around one shared identity core.","AmbiSecure product family - smart card, USB key, tappable NFC, embedded secure element and JavaCard - arranged around one shared identity core.",unique,True,ambisecure-products-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/products/iot-security-applets/,https://ambisecure.ambimat.com/products/iot-security-applets/,AmbiSecure IoT Security Applets &mdash; Secure-Element Applets,product,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-iot-security-applets-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-iot-security-applets-1200x630.png,assets/img/og/featured/ambisecure-products-iot-security-applets-1200x630.png,True,image/png,1200,630,96691,"AmbiSecure IoT security applets — provisioning, attestation, mTLS, signed update and key rotation — co-resident on one CC EAL6+ secure element.","AmbiSecure IoT security applets — provisioning, attestation, mTLS, signed update and key rotation — co-resident on one CC EAL6+ secure element.",unique,True,ambisecure-products-iot-security-applets-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/products/iot-security-chipset/,https://ambisecure.ambimat.com/products/iot-security-coprocessor/,Page moved &mdash; IoT Security Co-Processor | AmbiSecure,product,False,,,,,,,,,,,,False,,noindex (excluded),
https://ambisecure.ambimat.com/products/iot-security-coprocessor/,https://ambisecure.ambimat.com/products/iot-security-coprocessor/,AmbiSEC IoT Security Co-Processor — dual-domain SE | AmbiSecure,product,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-iot-security-coprocessor-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-iot-security-coprocessor-1200x630.png,assets/img/og/featured/ambisecure-products-iot-security-coprocessor-1200x630.png,True,image/png,1200,630,87637,AmbiSecure IoT security co-processor isolating device keys in a secure element separate from the application MCU.,AmbiSecure IoT security co-processor isolating device keys in a secure element separate from the application MCU.,unique,True,ambisecure-products-iot-security-coprocessor-1200x630.png,Approved reference image,
https://ambisecure.ambimat.com/products/iot-solution/,https://ambisecure.ambimat.com/products/iot-solution/,AmbiSecure IoT Solution — end-to-end platform | AmbiSecure,product,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-iot-solution-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-products-iot-solution-1200x630.png,assets/img/og/featured/ambisecure-products-iot-solution-1200x630.png,True,image/png,1200,630,54844,"AmbiSecure AmbiSecure IoT Solution shown as hardware with iot security co-processor, keys held in the secure element.","AmbiSecure AmbiSecure IoT Solution shown as hardware with iot security co-processor, keys held in the secure element.",unique,False,,Brand-consistent (generated featured art),
